time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2019-11-04 21:00,6.937,0.324,0.0,0.0,1.231,0.0,0.0,0.981
2019-11-04 22:00,6.832,0.291,0.0,0.0,1.232,0.0,0.0,0.983
2019-11-04 23:00,6.727,0.246,0.0,0.0,1.233,0.0,0.0,0.987
2019-11-05 00:00,6.629,0.192,0.0,0.0,1.234,0.0,0.0,0.992
2019-11-05 01:00,6.526,0.138,0.0,0.0,1.234,0.0,0.0,0.995
2019-11-05 02:00,6.402,0.093,0.0,0.0,1.235,0.0,0.0,0.994
2019-11-05 03:00,6.216,0.077,0.0,0.0,1.236,0.0,0.0,0.993
2019-11-05 04:00,5.975,0.083,0.0,0.0,1.238,0.0,0.0,0.992
2019-11-05 05:00,5.697,0.08,0.0,0.0,1.24,0.0,0.0,0.992
2019-11-05 06:00,5.426,0.062,0.0,0.0,1.242,0.027,0.446,0.991
2019-11-05 07:00,5.27,0.041,0.0,0.0,1.243,16.237,94.633,0.987
2019-11-05 08:00,5.336,0.025,0.0,0.0,1.245,57.309,242.129,0.979
2019-11-05 09:00,5.435,0.017,0.0,0.0,1.245,101.924,352.22,0.968
2019-11-05 10:00,5.477,0.018,0.0,0.0,1.246,132.962,417.463,0.975
2019-11-05 11:00,5.465,0.02,0.0,0.0,1.246,148.674,433.299,0.988
2019-11-05 12:00,5.35,0.028,0.0,0.0,1.247,118.612,398.673,0.995
2019-11-05 13:00,5.147,0.029,0.0,0.0,1.248,81.636,315.913,0.997
2019-11-05 14:00,4.852,0.021,0.0,0.0,1.248,39.081,190.665,0.997
2019-11-05 15:00,4.469,0.018,0.0,0.0,1.249,6.306,40.47,0.997
2019-11-05 16:00,4.249,0.019,0.0,0.0,1.25,0.0,0.0,0.997
2019-11-05 17:00,4.2,0.022,0.0,0.0,1.251,0.0,0.0,0.997
2019-11-05 18:00,4.178,0.024,0.0,0.0,1.251,0.0,0.0,0.995
2019-11-05 19:00,4.154,0.028,0.0,0.0,1.25,0.0,0.0,0.992
2019-11-05 20:00,4.136,0.032,0.0,0.0,1.25,0.0,0.0,0.99
2019-11-05 21:00,4.117,0.033,0.0,0.0,1.25,0.0,0.0,0.984
2019-11-05 22:00,4.079,0.033,0.0,0.0,1.249,0.0,0.0,0.958
2019-11-05 23:00,3.981,0.033,0.0,0.0,1.249,0.0,0.0,0.87
2019-11-06 00:00,3.81,0.038,0.0,0.0,1.25,0.0,0.0,0.791
2019-11-06 01:00,3.671,0.04,0.0,0.0,1.25,0.0,0.0,0.749
2019-11-06 02:00,3.582,0.035,0.0,0.0,1.25,0.0,0.0,0.756
2019-11-06 03:00,3.547,0.027,0.0,0.0,1.25,0.0,0.0,0.795
2019-11-06 04:00,3.476,0.023,0.0,0.0,1.251,0.0,0.0,0.844
2019-11-06 05:00,3.386,0.023,0.0,0.0,1.251,0.0,0.0,0.886
2019-11-06 06:00,3.292,0.023,0.0,0.0,1.251,0.019,0.158,0.911
2019-11-06 07:00,3.496,0.028,0.0,0.0,1.252,19.916,88.203,0.949
2019-11-06 08:00,4.093,0.02,0.0,0.0,1.253,65.035,235.532,0.968
2019-11-06 09:00,4.373,0.019,0.0,0.0,1.253,104.374,345.55,0.976
2019-11-06 10:00,4.575,0.016,0.0,0.0,1.252,130.742,410.655,0.961
2019-11-06 11:00,4.735,0.014,0.0,0.0,1.252,144.432,426.516,0.908
2019-11-06 12:00,4.81,0.019,0.0,0.0,1.252,143.985,391.923,0.902
2019-11-06 13:00,4.677,0.018,0.0,0.0,1.252,112.965,309.243,0.973
2019-11-06 14:00,4.331,0.015,0.0,0.0,1.253,58.086,184.103,0.978
2019-11-06 15:00,3.423,0.011,0.0,0.0,1.253,8.709,36.196,0.973
2019-11-06 16:00,2.854,0.011,0.0,0.0,1.254,0.0,0.0,0.97
2019-11-06 17:00,2.617,0.012,0.0,0.0,1.255,0.0,0.0,0.97
2019-11-06 18:00,2.589,0.016,0.0,0.0,1.255,0.0,0.0,0.97
2019-11-06 19:00,2.625,0.013,0.0,0.0,1.254,0.0,0.0,0.965
2019-11-06 20:00,2.679,0.012,0.0,0.0,1.254,0.0,0.0,0.915
2019-11-06 21:00,2.719,0.011,0.0,0.0,1.254,0.0,0.0,0.85
2019-11-06 22:00,2.744,0.013,0.0,0.0,1.254,0.0,0.0,0.809
2019-11-06 23:00,2.918,0.015,0.0,0.0,1.254,0.0,0.0,0.844
2019-11-07 00:00,3.072,0.018,0.0,0.0,1.254,0.0,0.0,0.845
2019-11-07 01:00,3.023,0.022,0.0,0.0,1.254,0.0,0.0,0.809
2019-11-07 02:00,3.005,0.022,0.0,0.0,1.254,0.0,0.0,0.779
2019-11-07 03:00,2.995,0.021,0.0,0.0,1.254,0.0,0.0,0.759
2019-11-07 04:00,3.011,0.025,0.0,0.0,1.253,0.0,0.0,0.804
2019-11-07 05:00,3.063,0.029,0.0,0.0,1.253,0.0,0.0,0.883
2019-11-07 06:00,3.14,0.033,0.0,0.0,1.252,0.003,0.04,0.951
2019-11-07 07:00,3.414,0.042,0.0,0.0,1.25,17.269,81.894,0.985
2019-11-07 08:00,4.389,0.049,0.0,0.0,1.249,59.681,229.026,0.993
2019-11-07 09:00,5.532,0.04,0.0,0.0,1.248,96.051,338.925,0.994
2019-11-07 10:00,6.095,0.033,0.0,0.0,1.247,124.05,403.995,0.984
2019-11-07 11:00,6.356,0.044,0.0,0.0,1.246,126.212,419.799,0.926
2019-11-07 12:00,6.537,0.038,0.0,0.0,1.245,126.354,385.276,0.807
2019-11-07 13:00,6.503,0.051,0.0,0.0,1.244,90.991,302.651,0.694
2019-11-07 14:00,6.021,0.044,0.0,0.0,1.244,51.669,177.654,0.76
2019-11-07 15:00,5.238,0.064,0.0,0.0,1.244,6.209,32.218,0.887
2019-11-07 16:00,5.15,0.085,0.0,0.0,1.244,0.0,0.0,0.949
2019-11-07 17:00,5.202,0.071,0.0,0.0,1.244,0.0,0.0,0.968
2019-11-07 18:00,5.065,0.049,0.0,0.0,1.244,0.0,0.0,0.967
2019-11-07 19:00,4.904,0.033,0.0,0.0,1.244,0.0,0.0,0.967
2019-11-07 20:00,5.001,0.036,0.0,0.0,1.243,0.0,0.0,0.97
2019-11-07 21:00,5.079,0.071,0.0,0.0,1.243,0.0,0.0,0.984
2019-11-07 22:00,5.415,0.199,0.0,0.0,1.243,0.0,0.0,0.995
2019-11-07 23:00,5.723,0.508,0.0,0.0,1.243,0.0,0.0,0.996
2019-11-08 00:00,5.987,1.063,0.0,0.0,1.244,0.0,0.0,0.989
2019-11-08 01:00,6.038,1.648,0.0,0.0,1.244,0.0,0.0,0.979
2019-11-08 02:00,6.046,1.935,0.0,0.0,1.244,0.0,0.0,0.959
2019-11-08 03:00,6.162,1.463,0.0,0.0,1.241,0.0,0.0,0.883
2019-11-08 04:00,6.301,0.666,0.0,0.0,1.239,0.0,0.0,0.762
2019-11-08 05:00,6.525,0.22,0.0,0.0,1.238,0.0,0.0,0.667
2019-11-08 06:00,6.738,0.069,0.0,0.0,1.239,0.0,0.001,0.652
2019-11-08 07:00,6.802,0.037,0.0,0.0,1.241,14.083,75.835,0.625
2019-11-08 08:00,7.142,0.033,0.0,0.0,1.242,58.329,222.578,0.628
2019-11-08 09:00,7.451,0.022,0.0,0.0,1.242,95.658,332.39,0.683
2019-11-08 10:00,7.709,0.018,0.0,0.0,1.242,106.775,397.37,0.61
2019-11-08 11:00,8.058,0.024,0.0,0.0,1.241,147.856,413.174,0.573
2019-11-08 12:00,8.279,0.026,0.0,0.0,1.241,141.741,378.651,0.589
2019-11-08 13:00,8.228,0.033,0.0,0.0,1.241,92.034,296.151,0.621
2019-11-08 14:00,7.634,0.037,0.0,0.0,1.241,45.742,171.325,0.64
2019-11-08 15:00,6.786,0.022,0.0,0.0,1.242,5.108,28.501,0.798
2019-11-08 16:00,6.739,0.019,0.0,0.0,1.244,0.0,0.0,0.938
2019-11-08 17:00,6.661,0.014,0.0,0.0,1.245,0.0,0.0,0.96
2019-11-08 18:00,6.581,0.012,0.0,0.0,1.246,0.0,0.0,0.962
2019-11-08 19:00,6.391,0.01,0.0,0.0,1.247,0.0,0.0,0.977
2019-11-08 20:00,6.168,0.011,0.0,0.0,1.248,0.0,0.0,0.971
2019-11-08 21:00,5.98,0.013,0.0,0.0,1.25,0.0,0.0,0.977
2019-11-08 22:00,6.042,0.016,0.0,0.0,1.251,0.0,0.0,0.985
2019-11-08 23:00,5.954,0.016,0.0,0.0,1.251,0.0,0.0,0.986
2019-11-09 00:00,5.682,0.016,0.0,0.0,1.251,0.0,0.0,0.987
2019-11-09 01:00,5.548,0.017,0.0,0.0,1.251,0.0,0.0,0.995
2019-11-09 02:00,5.522,0.014,0.0,0.0,1.251,0.0,0.0,0.995
2019-11-09 03:00,5.484,0.011,0.0,0.0,1.249,0.0,0.0,0.99
2019-11-09 04:00,5.521,0.012,0.0,0.0,1.248,0.0,0.0,0.988
2019-11-09 05:00,5.602,0.013,0.0,0.0,1.247,0.0,0.0,0.994
2019-11-09 06:00,5.694,0.016,0.0,0.0,1.247,0.0,0.0,0.996
2019-11-09 07:00,5.831,0.015,0.0,0.0,1.246,8.001,70.019,0.993
2019-11-09 08:00,6.4,0.013,0.0,0.0,1.246,37.532,216.259,0.971
2019-11-09 09:00,7.048,0.019,0.0,0.0,1.245,71.303,325.935,0.953
2019-11-09 10:00,7.245,0.022,0.0,0.0,1.245,91.208,390.87,0.938
2019-11-09 11:00,7.299,0.019,0.0,0.0,1.245,102.716,406.674,0.911
2019-11-09 12:00,7.236,0.028,0.0,0.0,1.245,102.497,372.151,0.92
2019-11-09 13:00,7.003,0.04,0.0,0.0,1.246,74.544,289.776,0.886
2019-11-09 14:00,6.353,0.044,0.0,0.0,1.247,38.533,165.068,0.826
2019-11-09 15:00,5.378,0.025,0.0,0.0,1.249,4.107,25.058,0.874
2019-11-09 16:00,5.084,0.013,0.0,0.0,1.25,0.0,0.0,0.886
2019-11-09 17:00,4.918,0.007,0.0,0.0,1.251,0.0,0.0,0.838
2019-11-09 18:00,4.689,0.005,0.0,0.0,1.251,0.0,0.0,0.739
2019-11-09 19:00,4.318,0.003,0.0,0.0,1.251,0.0,0.0,0.549
2019-11-09 20:00,4.004,0.002,0.0,0.0,1.252,0.0,0.0,0.485
2019-11-09 21:00,3.76,0.002,0.0,0.0,1.253,0.0,0.0,0.445
2019-11-09 22:00,3.479,0.002,0.0,0.0,1.255,0.0,0.0,0.425
2019-11-09 23:00,3.32,0.003,0.0,0.0,1.256,0.0,0.0,0.418
2019-11-10 00:00,3.271,0.003,0.0,0.0,1.257,0.0,0.0,0.456
2019-11-10 01:00,3.325,0.003,0.0,0.0,1.257,0.0,0.0,0.536
2019-11-10 02:00,3.461,0.003,0.0,0.0,1.258,0.0,0.0,0.614
2019-11-10 03:00,3.625,0.005,0.0,0.0,1.258,0.0,0.0,0.632
2019-11-10 04:00,3.773,0.004,0.0,0.0,1.258,0.0,0.0,0.59
2019-11-10 05:00,3.892,0.006,0.0,0.0,1.257,0.0,0.0,0.487
2019-11-10 06:00,4.019,0.006,0.0,0.0,1.257,0.0,0.0,0.361
2019-11-10 07:00,4.194,0.006,0.0,0.0,1.258,22.916,64.512,0.298
2019-11-10 08:00,5.292,0.009,0.0,0.0,1.257,99.638,209.998,0.235
2019-11-10 09:00,6.397,0.011,0.0,0.0,1.256,173.693,319.548,0.236
2019-11-10 10:00,6.913,0.011,0.0,0.0,1.255,213.574,384.473,0.345
2019-11-10 11:00,7.102,0.011,0.0,0.0,1.254,203.055,400.174,0.481
2019-11-10 12:00,7.058,0.015,0.0,0.0,1.254,146.517,365.763,0.606
2019-11-10 13:00,6.848,0.02,0.0,0.0,1.254,93.846,283.491,0.667
2019-11-10 14:00,6.366,0.027,0.0,0.0,1.255,38.489,158.87,0.71
2019-11-10 15:00,5.688,0.029,0.0,0.0,1.255,3.479,21.879,0.721
2019-11-10 16:00,5.543,0.026,0.0,0.0,1.255,0.0,0.0,0.72
2019-11-10 17:00,5.702,0.033,0.0,0.0,1.254,0.0,0.0,0.763
2019-11-10 18:00,5.916,0.036,0.0,0.0,1.254,0.0,0.0,0.791
2019-11-10 19:00,6.069,0.038,0.0,0.0,1.255,0.0,0.0,0.769
2019-11-10 20:00,5.949,0.042,0.0,0.0,1.255,0.0,0.0,0.606
2019-11-10 21:00,5.607,0.049,0.0,0.0,1.256,0.0,0.0,0.499
2019-11-10 22:00,5.333,0.08,0.0,0.0,1.257,0.0,0.0,0.567
2019-11-10 23:00,5.493,0.114,0.0,0.0,1.256,0.0,0.0,0.727
2019-11-11 00:00,5.933,0.106,0.0,0.0,1.253,0.0,0.0,0.847
2019-11-11 01:00,6.502,0.083,0.0,0.0,1.248,0.0,0.0,0.801
2019-11-11 02:00,6.771,0.108,0.0,0.0,1.246,0.0,0.0,0.606
2019-11-11 03:00,6.48,0.103,0.0,0.0,1.246,0.0,0.0,0.65
2019-11-11 04:00,5.762,0.061,0.0,0.0,1.248,0.0,0.0,0.869
2019-11-11 05:00,5.272,0.043,0.0,0.0,1.25,0.0,0.0,0.968
2019-11-11 06:00,5.279,0.042,0.0,0.0,1.251,0.0,0.0,0.982
2019-11-11 07:00,5.596,0.047,0.0,0.0,1.252,11.8,59.298,0.995
2019-11-11 08:00,5.866,0.026,0.0,0.0,1.252,36.604,203.85,0.994
2019-11-11 09:00,5.965,0.013,0.0,0.0,1.252,62.773,313.298,0.969
2019-11-11 10:00,6.017,0.006,0.0,0.0,1.252,88.194,378.098,0.955
2019-11-11 11:00,6.046,0.002,0.0,0.0,1.251,102.426,393.889,0.957
2019-11-11 12:00,6.14,0.0,0.0,0.0,1.25,110.1,359.491,0.971
2019-11-11 13:00,6.197,0.0,0.0,0.0,1.248,95.726,277.253,0.991
2019-11-11 14:00,5.949,0.0,0.0,0.0,1.248,44.37,152.801,0.994
2019-11-11 15:00,5.503,0.0,0.0,0.0,1.248,3.923,18.947,0.988
2019-11-11 16:00,5.268,0.0,0.0,0.0,1.249,0.0,0.0,0.988
2019-11-11 17:00,5.199,0.0,0.0,0.0,1.249,0.0,0.0,0.994
2019-11-11 18:00,5.165,0.0,0.0,0.0,1.249,0.0,0.0,0.994
2019-11-11 19:00,5.179,0.0,0.0,0.0,1.248,0.0,0.0,0.994
2019-11-11 20:00,5.111,0.0,0.0,0.0,1.248,0.0,0.0,0.992
2019-11-11 21:00,5.05,0.0,0.0,0.0,1.248,0.0,0.0,0.97
2019-11-11 22:00,5.047,0.001,0.0,0.0,1.247,0.0,0.0,0.936
2019-11-11 23:00,5.054,0.001,0.0,0.0,1.246,0.0,0.0,0.902
2019-11-12 00:00,4.975,0.001,0.0,0.0,1.246,0.0,0.0,0.644
2019-11-12 01:00,4.828,0.007,0.0,0.0,1.246,0.0,0.0,0.517
2019-11-12 02:00,4.905,0.052,0.0,0.0,1.245,0.0,0.0,0.648
2019-11-12 03:00,5.009,0.131,0.0,0.0,1.245,0.0,0.0,0.854
2019-11-12 04:00,4.994,0.247,0.0,0.0,1.245,0.0,0.0,0.972
2019-11-12 05:00,5.086,0.206,0.0,0.0,1.244,0.0,0.0,0.969
2019-11-12 06:00,5.2,0.139,0.0,0.0,1.243,0.0,0.0,0.917
2019-11-12 07:00,5.243,0.338,0.0,0.0,1.243,5.687,54.365,0.767
2019-11-12 08:00,5.245,0.747,0.0,0.0,1.244,34.618,197.777,0.824
2019-11-12 09:00,5.126,1.39,0.0,0.0,1.244,47.285,307.14,0.856
2019-11-12 10:00,5.177,1.463,0.0,0.0,1.244,56.808,371.848,0.866
2019-11-12 11:00,5.676,0.948,0.0,0.0,1.241,67.9,387.639,0.854
2019-11-12 12:00,6.068,0.431,0.0,0.0,1.24,78.332,353.263,0.761
2019-11-12 13:00,6.266,0.107,0.0,0.0,1.239,78.671,271.128,0.581
2019-11-12 14:00,6.173,0.023,0.0,0.0,1.24,42.205,146.801,0.451
2019-11-12 15:00,5.764,0.011,0.0,0.0,1.242,3.42,16.271,0.33
2019-11-12 16:00,5.502,0.005,0.0,0.0,1.243,0.0,0.0,0.286
2019-11-12 17:00,5.448,0.004,0.0,0.0,1.243,0.0,0.0,0.279
2019-11-12 18:00,5.198,0.016,0.0,0.0,1.242,0.0,0.0,0.246
2019-11-12 19:00,4.878,0.034,0.0,0.0,1.24,0.0,0.0,0.368
2019-11-12 20:00,5.31,0.062,0.0,0.0,1.24,0.0,0.0,0.603
2019-11-12 21:00,5.653,0.11,0.0,0.0,1.24,0.0,0.0,0.821
2019-11-12 22:00,5.585,0.091,0.0,0.0,1.241,0.0,0.0,0.825
2019-11-12 23:00,5.279,0.104,0.0,0.0,1.243,0.0,0.0,0.928
2019-11-13 00:00,4.829,0.055,0.0,0.0,1.246,0.0,0.0,0.949
2019-11-13 01:00,4.433,0.024,0.0,0.0,1.248,0.0,0.0,0.945
2019-11-13 02:00,4.204,0.01,0.0,0.0,1.249,0.0,0.0,0.944
2019-11-13 03:00,4.012,0.006,0.0,0.0,1.248,0.0,0.0,0.937
2019-11-13 04:00,3.763,0.004,0.0,0.0,1.247,0.0,0.0,0.92
2019-11-13 05:00,3.332,0.003,0.0,0.0,1.246,0.0,0.0,0.771
2019-11-13 06:00,3.22,0.003,0.0,0.0,1.245,0.0,0.0,0.393
2019-11-13 07:00,3.467,0.004,0.0,0.0,1.245,19.691,49.711,0.283
2019-11-13 08:00,4.812,0.004,0.0,0.0,1.245,100.464,191.833,0.32
2019-11-13 09:00,5.608,0.003,0.0,0.0,1.243,170.257,301.048,0.361
2019-11-13 10:00,6.188,0.001,0.0,0.0,1.241,225.368,365.723,0.163
2019-11-13 11:00,6.551,0.002,0.0,0.0,1.239,248.159,381.514,0.056
2019-11-13 12:00,6.683,0.005,0.0,0.0,1.238,213.6,347.138,0.104
2019-11-13 13:00,6.539,0.019,0.0,0.0,1.237,140.259,265.122,0.324
2019-11-13 14:00,6.121,0.05,0.0,0.0,1.238,46.06,140.915,0.479
2019-11-13 15:00,5.68,0.056,0.0,0.0,1.239,2.037,13.832,0.611
2019-11-13 16:00,5.685,0.07,0.0,0.0,1.24,0.0,0.0,0.743
2019-11-13 17:00,5.81,0.107,0.0,0.0,1.24,0.0,0.0,0.783
2019-11-13 18:00,5.922,0.117,0.0,0.0,1.24,0.0,0.0,0.738
2019-11-13 19:00,5.962,0.1,0.0,0.0,1.24,0.0,0.0,0.64
2019-11-13 20:00,5.859,0.078,0.0,0.0,1.24,0.0,0.0,0.562
2019-11-13 21:00,5.665,0.051,0.0,0.0,1.241,0.0,0.0,0.502
2019-11-13 22:00,5.399,0.044,0.0,0.0,1.243,0.0,0.0,0.594
2019-11-13 23:00,5.298,0.033,0.0,0.0,1.245,0.0,0.0,0.613
2019-11-14 00:00,5.126,0.021,0.0,0.0,1.245,0.0,0.0,0.54
2019-11-14 01:00,4.92,0.013,0.0,0.0,1.246,0.0,0.0,0.552
2019-11-14 02:00,4.745,0.01,0.0,0.0,1.246,0.0,0.0,0.528
2019-11-14 03:00,4.656,0.011,0.0,0.0,1.246,0.0,0.0,0.674
2019-11-14 04:00,4.656,0.012,0.0,0.0,1.247,0.0,0.0,0.839
2019-11-14 05:00,4.578,0.013,0.0,0.0,1.248,0.0,0.0,0.881
2019-11-14 06:00,4.497,0.016,0.0,0.0,1.25,0.0,0.0,0.842
2019-11-14 07:00,4.639,0.014,0.0,0.0,1.252,10.772,45.339,0.784
2019-11-14 08:00,5.105,0.02,0.0,0.0,1.254,50.088,185.958,0.746
2019-11-14 09:00,5.398,0.02,0.0,0.0,1.255,89.456,295.106,0.609
2019-11-14 10:00,5.627,0.015,0.0,0.0,1.255,128.044,359.71,0.56
2019-11-14 11:00,5.826,0.012,0.0,0.0,1.255,139.716,375.389,0.565
2019-11-14 12:00,5.935,0.006,0.0,0.0,1.256,133.545,341.116,0.534
2019-11-14 13:00,5.855,0.006,0.0,0.0,1.256,103.308,259.23,0.716
2019-11-14 14:00,5.66,0.008,0.0,0.0,1.257,36.748,135.122,0.846
2019-11-14 15:00,5.438,0.006,0.0,0.0,1.258,1.888,11.624,0.948
2019-11-14 16:00,5.556,0.003,0.0,0.0,1.257,0.0,0.0,0.94
2019-11-14 17:00,5.578,0.002,0.0,0.0,1.257,0.0,0.0,0.927
2019-11-14 18:00,5.552,0.001,0.0,0.0,1.256,0.0,0.0,0.961
2019-11-14 19:00,5.592,0.002,0.0,0.0,1.256,0.0,0.0,0.983
2019-11-14 20:00,5.934,0.002,0.0,0.0,1.257,0.0,0.0,0.985
2019-11-14 21:00,6.17,0.003,0.0,0.0,1.256,0.0,0.0,0.96
2019-11-14 22:00,6.44,0.003,0.0,0.0,1.256,0.0,0.0,0.83
2019-11-14 23:00,6.539,0.003,0.0,0.0,1.256,0.0,0.0,0.742
2019-11-15 00:00,6.583,0.004,0.0,0.0,1.256,0.0,0.0,0.838
2019-11-15 01:00,6.588,0.004,0.0,0.0,1.256,0.0,0.0,0.959
2019-11-15 02:00,6.633,0.004,0.0,0.0,1.256,0.0,0.0,0.992
2019-11-15 03:00,6.642,0.004,0.0,0.0,1.257,0.0,0.0,0.997
2019-11-15 04:00,6.565,0.004,0.0,0.0,1.257,0.0,0.0,0.996
2019-11-15 05:00,6.473,0.003,0.0,0.0,1.258,0.0,0.0,0.996
2019-11-15 06:00,6.345,0.003,0.0,0.0,1.259,0.0,0.0,0.996
2019-11-15 07:00,6.342,0.003,0.0,0.0,1.259,6.969,41.222,0.996
2019-11-15 08:00,6.504,0.008,0.0,0.0,1.259,41.169,180.197,0.996
2019-11-15 09:00,6.78,0.011,0.0,0.0,1.257,72.694,289.231,0.996
2019-11-15 10:00,7.098,0.015,0.0,0.0,1.255,73.894,353.781,0.996
2019-11-15 11:00,7.438,0.013,0.0,0.0,1.253,76.054,369.501,0.996
2019-11-15 12:00,7.717,0.009,0.0,0.0,1.25,59.953,335.241,0.996
2019-11-15 13:00,7.921,0.006,0.0,0.0,1.248,39.758,253.377,0.997
2019-11-15 14:00,8.019,0.005,0.0,0.0,1.246,16.624,129.485,0.996
2019-11-15 15:00,8.072,0.007,0.0,0.0,1.245,0.82,9.641,0.996
2019-11-15 16:00,8.117,0.051,0.0,0.0,1.245,0.0,0.0,0.995
2019-11-15 17:00,8.022,0.201,0.0,0.0,1.245,0.0,0.0,0.997
2019-11-15 18:00,7.919,0.325,0.0,0.0,1.246,0.0,0.0,0.997
2019-11-15 19:00,7.854,0.363,0.0,0.0,1.246,0.0,0.0,0.998
2019-11-15 20:00,7.871,0.303,0.0,0.0,1.245,0.0,0.0,0.998
2019-11-15 21:00,7.957,0.294,0.0,0.0,1.244,0.0,0.0,0.998
2019-11-15 22:00,8.105,0.23,0.0,0.0,1.242,0.0,0.0,0.998
2019-11-15 23:00,8.257,0.183,0.0,0.0,1.241,0.0,0.0,0.997
2019-11-16 00:00,8.395,0.201,0.0,0.0,1.239,0.0,0.0,0.985
2019-11-16 01:00,8.444,0.186,0.0,0.0,1.238,0.0,0.0,0.99
2019-11-16 02:00,8.433,0.132,0.0,0.0,1.237,0.0,0.0,0.994
2019-11-16 03:00,8.412,0.106,0.0,0.0,1.237,0.0,0.0,0.991
2019-11-16 04:00,8.387,0.13,0.0,0.0,1.237,0.0,0.0,0.992
2019-11-16 05:00,8.375,0.16,0.0,0.0,1.236,0.0,0.0,0.995
2019-11-16 06:00,8.34,0.13,0.0,0.0,1.235,0.0,0.0,0.99
2019-11-16 07:00,8.338,0.234,0.0,0.0,1.235,1.68,37.377,0.994
2019-11-16 08:00,8.449,0.391,0.0,0.0,1.234,7.557,174.566,0.995
2019-11-16 09:00,8.548,0.271,0.0,0.0,1.233,17.942,283.481,0.994
2019-11-16 10:00,8.636,0.368,0.0,0.0,1.232,24.925,347.96,0.997
2019-11-16 11:00,8.67,0.902,0.0,0.0,1.23,21.156,363.639,0.996
2019-11-16 12:00,8.637,1.377,0.0,0.0,1.229,19.643,329.478,0.995
2019-11-16 13:00,8.496,1.353,0.0,0.0,1.228,13.672,247.684,0.995
2019-11-16 14:00,8.166,1.153,0.0,0.0,1.228,5.51,123.909,0.995
2019-11-16 15:00,7.923,0.917,0.0,0.0,1.228,0.152,7.877,0.997
2019-11-16 16:00,7.715,0.782,0.0,0.0,1.229,0.0,0.0,0.997
2019-11-16 17:00,7.516,0.697,0.0,0.0,1.231,0.0,0.0,0.996
2019-11-16 18:00,7.406,0.678,0.0,0.0,1.232,0.0,0.0,0.996
2019-11-16 19:00,7.349,0.743,0.0,0.0,1.234,0.0,0.0,0.997
2019-11-16 20:00,7.296,0.756,0.0,0.0,1.235,0.0,0.0,0.997
2019-11-16 21:00,7.256,0.857,0.0,0.0,1.237,0.0,0.0,0.997
2019-11-16 22:00,7.148,0.998,0.0,0.0,1.239,0.0,0.0,0.997
2019-11-16 23:00,7.045,0.829,0.0,0.0,1.241,0.0,0.0,0.998
2019-11-17 00:00,7.092,0.555,0.0,0.0,1.242,0.0,0.0,0.996
2019-11-17 01:00,7.216,0.442,0.0,0.0,1.243,0.0,0.0,0.99
2019-11-17 02:00,7.384,0.299,0.0,0.0,1.243,0.0,0.0,0.985
2019-11-17 03:00,7.491,0.297,0.0,0.0,1.244,0.0,0.0,0.94
2019-11-17 04:00,7.401,0.302,0.0,0.0,1.246,0.0,0.0,0.852
2019-11-17 05:00,7.12,0.1,0.0,0.0,1.249,0.0,0.0,0.611
2019-11-17 06:00,6.755,0.05,0.0,0.0,1.252,0.0,0.0,0.572
2019-11-17 07:00,6.436,0.035,0.0,0.0,1.255,6.091,33.776,0.498
2019-11-17 08:00,6.187,0.011,0.0,0.0,1.259,52.767,169.048,0.501
2019-11-17 09:00,6.229,0.013,0.0,0.0,1.26,113.572,277.856,0.727
2019-11-17 10:00,6.474,0.011,0.0,0.0,1.26,146.899,342.268,0.938
2019-11-17 11:00,6.716,0.003,0.0,0.0,1.259,153.725,357.979,0.883
2019-11-17 12:00,6.917,0.003,0.0,0.0,1.258,151.032,323.773,0.952
2019-11-17 13:00,6.772,0.003,0.0,0.0,1.258,92.854,242.094,0.952
2019-11-17 14:00,6.203,0.002,0.0,0.0,1.259,32.372,118.448,0.949
2019-11-17 15:00,5.469,0.001,0.0,0.0,1.26,1.069,6.318,0.986
2019-11-17 16:00,5.394,0.0,0.0,0.0,1.26,0.0,0.0,0.992
2019-11-17 17:00,5.421,0.0,0.0,0.0,1.259,0.0,0.0,0.99
2019-11-17 18:00,5.391,0.0,0.0,0.0,1.258,0.0,0.0,0.988
2019-11-17 19:00,5.394,0.002,0.0,0.0,1.257,0.0,0.0,0.987
2019-11-17 20:00,5.49,0.049,0.0,0.0,1.256,0.0,0.0,0.985
2019-11-17 21:00,5.77,0.254,0.0,0.0,1.255,0.0,0.0,0.985
2019-11-17 22:00,6.009,0.424,0.0,0.0,1.255,0.0,0.0,0.99
2019-11-17 23:00,6.07,0.805,0.0,0.0,1.256,0.0,0.0,0.994
2019-11-18 00:00,5.922,1.396,0.0,0.0,1.257,0.0,0.0,0.995
2019-11-18 01:00,5.7,1.431,0.0,0.0,1.257,0.0,0.0,0.994
2019-11-18 02:00,5.665,0.725,0.0,0.0,1.257,0.0,0.0,0.992
2019-11-18 03:00,5.794,0.178,0.0,0.0,1.254,0.0,0.0,0.994
2019-11-18 04:00,6.1,0.086,0.0,0.0,1.252,0.0,0.0,0.998
2019-11-18 05:00,6.518,0.077,0.0,0.0,1.249,0.0,0.0,0.998
2019-11-18 06:00,7.042,0.066,0.0,0.0,1.245,0.0,0.0,0.998
2019-11-18 07:00,7.51,0.133,0.0,0.0,1.242,1.036,30.42,0.997
2019-11-18 08:00,7.889,0.286,0.0,0.0,1.239,9.094,163.611,0.995
